1813,"It's gonna be fine, Morty, relax, I whipped up and antidote, It's based on praying-mantis DNA, You know, praying mantises are the exact opposite of voles, Morty, I mean, they -- they mate once, and then they, you know, decapitate the partner, I mean, it's a whole ritual, It's really gruesome and totally opposite, There's no love at all, I-I-I basically mixed this with a more contagious flu virus, It should neutralize the whole thing, Morty, It'll all be over very shortly,"
1815,"Uh, by the way, Morty, I know you didn't ask or anything, but I'm not interested in having sex with you, These serums, they don't work on anybody related to you genetically,"
1817,"Okay, well, sometimes, science is more art than science, Morty, A lot of people don't get that,"
1833,"Yeah, it's pretty wild how fast that spread, I've really outdone myself,"
1835,"Yeah, I don't know what I was thinking, Mantises are they opposite of voles? I mean, obviously, DNA's a little more complicated than that, You know what, though, Morty? This right here's gonna do the trick, baby, It's koala mixed with rattlesnake, chimpanzee, cactus, shark, golden retriever, and just a smidge of dinosaur, Should add up to normal humanity,"
1861,"Take a good look down there, Morty, and soak it in, because, you know, once I pull this lever, it's all back to normal,"
1863,"Well, technically, Morty, there's no rush, I mean, you know, o-once it's fixed, it's done, It's fixed, You know, we could -- we could just enjoy it for a little bit, I mean, l-l-l-look at how crazy it is, I mean, Morty, w-w-when's the next time you're gonna see something like this? I mean, soak it in, you know? It's -- it's pretty neat, It's pretty interesting,"
1865,"W-what do we have here, Morty? Looks like I was right and you were wrong, huh? I-I-I-I-I-I-I bet you feel pretty stupid right about now, huh? I-I-I bet you feel like the world's smallest man that you were doubting me about this whole thing, Morty,"
1869,"Bet you're loving this, Morty, This must be the best day of your life, You get to be the mayor of I told you town,  "
1885,"Boy, Morty, I really Cronenberged the world up, didn't I? We got a whole planet of Cronenbergs walking around down there, Morty, A-at least they're not in love with you anymore, though, That's a huge step in the right direction,"
1887,"Me irresponsible?! You -- all I wanted you to do was hand me a screwdriver, Morty! You're the one who wanted to be -- wanted me to buckle down and make you up a... roofie-juice serum so you could roofie that poor girl at your school, I mean, g-- w-w-w-w-w-- w-- are you kidding me, Morty? You're gonna try to take the high road on this one? Y-y-y-y-you're a little creep, Morty, Y-you're a -- you're -- you're -- you're just a little creepy... creep person,"
1889,"All right, all right, Morty, You know, w-w-w-we are in a pretty deep hole, here, but I do have one emergency solution that I can use that'll kind of put everything back to normal, relatively speaking, Here, Morty, put this on while I do a little bit of scouting,"
1892,"Come on, Morty, Luck had nothing to do with it, I'm great, That's the real reason, Now, Morty, what do you say, buddy? Will you hand me a screwdriver so I can finish my ionic dis-- defibulizer?"
1894,"All right, Morty, Thank you very much, We got one screw turn... and two screw turns... and... All right, Morty, here we are,"
1896,"Calm down, Morty! Look at me! Calm down, Morty!"
1898,"Calm yourself, Morty,"
1900,"Morty, Calm down, Morty,"
1901,"You got to calm down, Morty,"
1903,"Shut up and listen to me! It's fine, Everything is fine, There's an infinite number of realities, Morty, and in a few dozen of those, I got lucky and turned everything back to normal, I just had to find one of those realities in which we also happen to both die around this time, Now we can just slip into the place of our dead selves in this reality and everything will be fine, We're not skipping a beat, Morty, -Now, help me with these bodies,"
1905,"Look, Morty, I'll grab myself, you grab yourself, okay? I mean, t-t-t-that seems fair to me -- I mean, that seems like a fair way to divvy it up,"
1907,"What about the reality where Hitler cured cancer, Morty? The answer is don't think about it, It's not like we can do this every week, anyways, We get three or four more of these, tops, Now, pick up your dead self and come on, Haste makes waste, I-I-I don't suppose you've considered this detail, but obviously, if I hadn't screwed up as much as I did, we'd be these guys right now, so, again, you're welcome,"
1912,"Here we are, Cronenberg Morty -- a reality where everyone in the world got genetically Cronenberged, We'll fit right in, Cronenberg Morty, It'll be like we never even left Cronenberg world,"
1914,"Don't you worry about that sort of thing, Cronenberg Morty, Let's go make ourselves at home, huh? "
1915,"Look, I'm not paying 70 smidgens for a broken defraculator,"
1917,"Well, does it defraculate?"
1919,"Then -- then -- then it's a broken defraculator,"
1921,"Yeah, yeah, and your species eat sulfur, So, let's say 60 smidgens, I tell you what -- I'll do you a favor, I'll throw in a fart,"
1923,"Not here, Morty, We'll stop somewhere else, because, you know, there's always another pawn shop,"
1925,"Oh, it looks cool, huh? That's why you want it?"
1927,"Okay, 60 for the resonator, and my grandson wants the sex robot,"
1930,"I don't know, What do you want from me? He thi-- he thou-- he thou-- he th-- he thought it looked cool, You know what I mean?"
1937,"Where's the sex robot, Morty?"
1939,"Strange -- that's usually the man's job, You know what I'm talking about, Morty? Wubba-lubba-dub-dub!   Come on, you rascal,"
1942,"All right, Uh-oh,"
1944,"Hmm, I think Morty's robot was designed for more than long weekends, Genetic compiler, incubation chamber, Yep, This here's some kind of baby maker, and that there's half Morty, half buurp Who -- who knows wh-what? It's my bad, guys, I'll -- I'll take care of it,"
1948,"Hey, listen -- you guys quarantined the house when Summer brought olives back from Mexico, I mean, this thing could grow to the size of Delaware, I mean, it might eat brains and exhale space aids, We got to be careful,"
1950,Don't name it!
1952,"Oh, crap, He named it,"
1956,"Fine, I'm gonna take this thing to my workshop and do a little bit of investigating, Do not let that thing out of your sight, It looks harmless now, but it could grow into something dangerous,"
1958,"Yeah, Good one, Jerry, 2003 just called, It wants its easy target back,"
1966,"Well, I can't solve the problem my way, thanks to your family's primitive biological hang-ups, Gross, I might have just touched one of Morty's loads, But maybe I can find suitable parents for Morty Jr, on this robot's home world, which is... Gazorpazorp in the Andromeda system Scoot, Summer,"
1968,"I don't do adventures with chicks, Summer,"
1970,"Oh, crap,"
1973,Still think it's a good idea to go through holes without a wiener?
1975,"Yeah, no duh, Ugh!"
1977,"Great, Now I have to take over a whole planet because of your stupid boobs,"
1989,"Thanks, dum-dum,  "
1990,"I said, ""Rhanks, dum-dum,"" Go get more, Summer, put your burka on!"
1992,"Look, I'm trying to repair a p-portal gun with a bunch of sex-doll parts, and I have to do it one-handed to keep these belushis from carting you off, The least you could do is be ashamed of your gender,"
1994,"Obviously, at some point, the Gazorpians became so evolved that they replaced females with birthing machines, The resultant lack of distraction and hen-pecking allowed them to focus entirely on war, so they bombed themselves back to the stone age, and now they just fight with each other over fake bleep with sticks and rocks all day long,"
1996,"You ever see a line for the men's room? Are you hear-- do you li-- do you hear me, Summer?"
1999,"The plot thickens,"
2001,"Uh, you might want to cover your eyes, Summer,"
2004,"Summer, grab -- grab hold,"
2006,Aaaah!
2008,"Well, obviously, Summer, it appears the lower tier of this society is being manipulated through sex and advanced technology by a hidden ruling class, Sound familiar?"
2010,"Oh, there -- there we go, Summer, Hey -- hey, brother, Hey, bro, Nice racket you got going on here, Listen, I'm Rick Sanchez from Earth dimension C-137, Don't mean you any harm, Coming in peace, It's all cool in the, uh -- ""Good in the neighborhood"" is what I was trying to come -- is what I meant, Oh, I get it -- the old behind-every-great-man Amazon twist,"
2017,"  Ugh! Ohh! Oh-ho-ho! Oh, boy, What's the opposite of ""Wubba-lubba-dub-dubs""? Am I right, ladies and gentlemen? Are you guys kidding me?"
2031,"Wait a minute, We're here because a male Gazorpian was born on our planet,"
2038,"We don't have time for Mojitos,"
2040,"I don't care, Summer! This place is the worst! I want to go home!"
2042,"Yeah, You know what I have to say about that?"
2046,"  Whoo, boy! Who let the frogs out, huh?"
2048,"It's not dominated by us, okay? On Earth, men and women are equals,"
2051,"Whoa! Was this really the time to make that point, Summer?"
2071,"Because I got -- I got a big, you know, penis between my legs, What -- what -- what are you in for?"
2076,"Pfft! This is gonna be cake, No, Jackie!"
2078,"What, what, what -- a night on the couch?"
2080,"Ooh, gerp,"
2083,Holy shit! Y-y-you're gonna crush us with a boulder?!
2085,"What? Just give me a gun, I'll kill myself,"
2087,"Look, I'm sorry, Summer, I feel bad that I let you drag us into this, I wish I could have been a better grandpa to you, and, you know, for what it's worth, that is a really nice, cute top that you're wearing there,"
2095,"Good job, Summer, and thanks, girls, You know, you girls are really something, I'll tell you that, You know when we first got there, I was like -- Give them a ship now,"
2124,"Out of the -- out of the way, Morty!"
2126,"Morty, that's one of the most violently aggressive creatures in the universe!"
2146,"Isn't it interesting, Summer, that after all that stuff we just did, nothing really mattered and there was no point to it? Kind of makes you wonder, huh -- about nothing?"
2148,"No, I'd say, given what we've been through, that I was right the whole time and any epiphanies about gender politics were a projection of your feminine insecurity, But, hey, why don't you have a pink spaceship? Go ride around and have a jolly old time, Maybe that'll shut you up,"
2152,"Oh, that's interesting, Beth, You know, it's funny, I-I-I heard about a little bit of news myself, Take a look, T-take a listen,"
2154,"Wubba-lubba-dub-dubs! This this world still got a -- it's still got a chance! Yeah! Ha ha! See you -- see you guys next week! See everybody next week,"
2170,"Well, if it's any consolation, Summer, none of it mattered and the entire show was stupid,"
2172,"Thought you'd never ask,"
2176,How about Showtime Extreme in a world where man evolved from corn?
2180,"Summer you just spent three months watching a man chose a fake wife,"
2182,"Jerry, you don't get it, This is infinite TV from infinite universes, Look,"
2184,"A movie about a guy eating shit, A violent antique show,"
2189,"I agree, Where is this going?"
2191,"Really? All right, fine,"
2193,"All right, Jerry, When you're right, you're right, Now I'm hooked,"
2196,"Amazing -- a dimension where all proper nouns begin with ""Shmla,"""
2198,"All right, that actually got old pretty quick,"
2200,"Infinity's a big number, Jerry, I don't remember the channel,"
2202,"Geez, Actor Jerry: You speak the true-true,"
2207,"Infinite timelines, infinite possibilities, including a timeline where Jerry's a movie star, Look, you guys are getting excited about the wrong aspect to this device, Wha -- look at this,"
2220,"Now, who wants to watch random, crazy tv shows from different dimensions, and -- and then who wants to narcissistically obsess about their alternate selves?"
2222,"  Here, these scan your retinas and let you view parallel timelines through genetically matching versions of your eyes, Go fetch,"
2225,I'm proud of you Morty 
2252,"Yeah, it's got an almost improvisational tone,"
2268,"Hey, do we have any wafer cookies? Mmm! Oh, boy, Looks like you guys have been checking out alternate lives and realizing you don't have it as good, huh? That's too bad, You know, me and Morty are having a blast, We just discovered a show called ""Ball Fondlers,"" I mean, I don't want to rub it in or anything, but you guys clearly backed the wrong conceptual horse,"
2269,"I'm in heaven right now,"
2279,"Interesting fun fact -- Moynihan and a piece of toast hate each other, Apparently, they've got some real creative differences,"
2282,"Relax, Morty, Don't -- don't worry about it, Let's just see where this goes,"
2285,"Huh, He's making himself a sandwich now,"
2288,"Oh, my god, It's still the commercial,"
2296,"Hey, isn't Gazorpazorp where -- where those sex robots came from? Remember that whole thing?"
2298,"Yeah, Let's watch some more Gazorpazorpfield,"
2305,"No, Morty, it's Lorenzo Music, In this reality, he's still alive,"
2307,"Yeah, I'm pretty sure, He also did the voice of that one guy from ""Ghostbusters,"" which is really strange because it's the same character Bill Murray played in the movie, But then, when they made the movie, Bill murray did the voice of Gazorpazorp-- or Garfield, I mean,"
2309,"I don't know, Just making conversation with you, Morty, What, you think I'm a -- I'm -- I know everything about everything?"
2320,"Well, you know, Morty I mean, you want to sell boxes of cereal, you got to pump the gas a little, Pedal to the metal, Morty,"
2323,"Sex sells, Morty,"
2331,"Speaking of what, Morty what should we watch next? What about this? Detective: Babylegs, you're a good detective, But not good enough, because of your baby legs, So I'm partnering you up with regular legs,"
2347,"Pretty cool, huh, Morty?"
2349,"I don't give a bleep What you think, Jerry,"
2375,"Oh, hey, Morty, You just missed a preview for your dad's ""Citizen kane,"""
2381,"Come on, Are you kidding me, Jerry? It's just a bunch of dumb tabloid crap,"
2385,"Wh-- what are you asking me for, Jerry? I'm sitting here trying to figure out why the cops don't just take you out, I mean they got a clear shot to your head, I can't believe our tax dollars pay for this,"
2390,"Hey, ""Ball Fondlers""? Huh, ""Ball Fondlers""?"
2396,"Yes, sweetie, That's where the live,"
2399,"Look, I don't know, I'm watching the same thing you guys are,"
2401,"I don't know, Summer, I can't even hear the TV, All right, that's it, We're just gonna go there so you idiots can ask your stupid questions all day,"
2406,"Whatever,"
2408,"Well, scientifically, traditions are an idiot thing,"
2414,"Pass the butter, Thank you,"
2418,"I'm busy,"
2420,"Uh, anything else, Robot: What is my purpose?"
2421,"You pass butter,"
2423,"Yeah, welcome to the club, pal,"
2424,Since when you have a job?
2426,"Meow, Can't wait to meet this Fascinating character,"
2433,"Huh,"
2435,"Eh, I make my own stuff, So, what are you -- like, the devil?"
2437,"I don't know, Store comes out of nowhere, all the shit's old and creepy, Are you the devil? A demon? Leprechaun?"
2439,"Hey, I'm not judging, Just like shoot straight, I'm a man of science,"
2464,"Hey, Morty, let me--let me-- let me ask you a question real quick, Does evil exist, and if so, - can one detect and measure it?"
2466,"Rhetorical question, Morty, The answer's ""yes, you just have to be a genius,"" Cute, Your sister's boss gave me a microscope that would have made me retarded,"
2468,"Morty, I'm not disparaging the differently abled, I'm stating the fact that if I had used this microscope, it would have made me mentally retarded,"
2470,"Well, that's retarded,"
2472,"Apparently, nothing,"
2477,"Stay scientific, Jerry,"
2480,"This serum should counteract the negative effects,"
2482,"Here, You can have this back,"
2484,"Sure I did -- to develop this, It detects and catalogs all your ""Twilight Zone,"" Ray Bradbury, ""Friday the 13th"" the series voodoo crap magic, I thought you might want it so you didn't accidentally sell anybody, say,,, A typewriter that generates best-selling murder mysteries and then makes the murders happen in real life? Ooh,"
2486,"Don't you want to make sure people know what they're getting? You're not intentionally selling,,, Beauty cream that makes ugly ladies pretty but also makes them blind?"
2488,"Oh, I say, good sir, Oh, harrumph, Oh, oh"
2491,You know it's gonna be wearing you in three hours?
2493,"Here, you can use my phone, Don't worry, It won't make you deaf because I'm not a hack, You think you're bleep so great, you stupid piece of bleep shit,"
2495,"You work for the devil,"
2499,"Whoops,"
2541,"Have you acquired creepy specific old stuff from a mysterious antique or thrift store that gives you powers but bleep with you in unforeseeable ways? Bring it to ""Curse Purge Plus,"" I use science to un-curse the items for cash, and you get to keep the powers, This guy got mysterious sneakers to make him run faster, but guess what? He would have had to run until he died, making them worthless, I removed the curse, making them worth, like, I don't know, $8 million, See you at the olympics, This eerily intelligent doll was threatening to murder its family, Now it does their taxes, Everything's deductible, Don't pay for cool stuff with your soul, Pay for it with money, You know, like how every other store in the world works? We're located at first and main in old town, Come on -- come on down, ""first and,,,""   ,,,""needful things,"" where you can get evil items for free!"
2574,"Looks like we've got,,, haunted boxing gloves that will make you the heavyweight champion in 1936, and then you'll be trapped there, winning the same fight for eternity, I can take out the ""eternity"" And the padding, and then you'll have some time-traveling mittens, Oh, look, it's Rosemary's baby, How's business?"
2576,"Sounds like code for ""You win, Rick,"""
2578,"Nope, It was important to your dumb devil friend, To me, this was all just a bit, like when Bugs Bunny bleep With the opera singer for 20 minutes,"
2580,"Seriously? Holy crap, Holy crap,"
2582,"Uh-huh, yeah, I don't care,"
2586,"I always do,"
2588,"Yeah, it is good, It's the best,"
2590,"Later,"
2592,"Yeah, uh... give me a sec,"
2594,"All right, yeah, put -- put them on my,,,eh, I just got bored, Everybody out,"
2609,"Hey, Morty, you want to go on a ,,, oh, Hey, Beth, Hello? Hey, Jerry, you in here being stupid?"
2611,"Thanks, Hey, you know, I was thinking, you know, I might watch a movie,"
2613,"Suit yourself, buurp   Hey,Hey, W-w-what's going on?"
2615,"Whatever,"
2656,"How's your pretend grandpa doing, aka ""the devil""?"
2658,"Oof, Sorry,"
2660,"Not sure,"
2662,"No, that's dumb,"
2664,"I'll tell you what, though, If -- if -- if it's satisfaction you're after, I think I might have an idea,"
2670,Stupid motherbleep
2672,Stupid motherbleep How do you like that? How do you like that?
2680,"It was totally worth it, We did it, We just pulled it off,"
2685,Martin Luther King Jr.'s birthday.
2689,"Oh, there's no need to do that, Beth. Regular pancakes are fine."
2694,"Oh, I get it. Regular pancakes are already shaped like flying saucers.   Mmm, I should be making you breakfast for putting up with me."
2698,Rick Sanchez of Earth dimension C-137. You are under arrest for crimes against alternate Ricks by the authority of the transdimensional council of Ricks.
2700,Neutralise the Jerry.
2706,"Everybody relax. If I know these a-holes, and I am these a-holes, they just wanna haul me to their stupid clubhouse and waste my time with a bunch of questions. Let's get it over with."
2707,Bring his mo-buurp-orty.
2709,Leave my buurp Morty out of this!
2710,You lost the right to have a say in these things when you refused to join buurp the council. 
2712,Will you at least unfreeze my daughter's idiot?
2720,The citadel of Ricks. It's the secret headquarters for the council of Ricks.
2722,"As you know, Morty, I've got a lotta enemies in the universe that consider my genius a threat. Galactic terrorists, a few sub-galactic dictators, most of the entire intergalactic government: wh-wherever you find people with heads up their asses someone wants a piece of your grandpa. And a lot of versions of me on different timelines had the same problem. So a few thousand versions of me had the INGENIOUS IDEA OF BANDING TOGETHER like a herd of cattle or a school of fish or those people who answer questions on yahoo answers."
2724,"Geez, you're easy to impress. Yeah, most timelines have a Rick and most Ricks have a Morty. This place is a real who's-who of who's you and me."
2725,"Turn your boring old Morty into a hot fashion statement, with some Morty dazzlers!"
2726,"Hey, check this out!"
2729,Dumb.
2730,"'Scuse me, sir, is your Morty insured? You know, every year hundreds of Mortys are injured in-"
2731,"Back off! Not my cup of tea, this place."
2733,I say the point of being a Rick is being a Rick. 
2734,"Save your anti-Rick speech for the council of Ricks, terror-Rick!"
2735,"Hey, save your Rick rules for the buurp sheep-Ricks, Rick-pig!"
2736,"bleep me, pal."
2737,"bleep you? No no no no no, bleep me!"
2739,Bring up the holograms!
2741,"Twenty-seven Ricks brutally murdered in their own timelines. An unprecedented Rick-icidal epidemic. What say you, Earth Rick C-137?"
2742,You think I did this? Why am I the first Rick you pull in every time a Rick stubs his toe?
2743,You buurp have a history of non-cooperation with the council. 
2744,"Yeah, so does the scientist formerly known as Rick! Wh-wh-wh-why isn't he here in handcuffs?"
2745,Because he's dead too!
2747,"Who else would you have us question? You fit the profile. Of all the Ricks in the central finite curve, you're the malcontent. The rogue."
2748,I'm the Rick. And so were the rest of you before you formed this stupid alliance. You wanted to be safe from the government so you became a stupid government. That makes every Rick here less Rick than me. 
2750,"Yeah, murmur it up, d-bags. Now if you'll excuse me, I've got pancakes back home with syrup on top of them. They're about to hit that critical point of syrup absorption that turns the cakes into a gross paste. And I hate to get all Andy Rooney about it, but I think we all like fluffy discs of cake with syrup on top! And I think we also like to be accused of crimes when there's evidence! So as they say in Canada, peace oot!"
2751,Evidence? Good idea. Scan his portal gun!
2753,"Oh, come on. Don't look at another man's portal gun history. We-we all go to weird places. "
2754,"Yes, but it appears you alone have been going to the exact timelines and locations in which the murders occured!"
2756,What? That's Rick-diculous. I'm obviously being set up! 
2757,"Earth Rick C-137! The council of Ricks sentences you to the machine of unspeakable doom, which swaps your conscious and unconscious minds, rendering your fantasies pointless while everything you know becomes impossible to grasp. Also every ten seconds it stabs your balls."
2758,I've heard enough.
2760,"Run, Morty!"
2766,Nooo!
2767,Arrrrgh! Ahhhh!
2768,Aaaah!
2769,Oof!
2786,They could have gone into any one of these.
2792,That'll keep 'em buurp busy for a while.
2794,"'Course not, Morty! How could that profit me? Someone out there is killing Ricks, and the council ain't gonna stop thinking it's me until we clear our names."
2796,By finding the real Rick killer.
2798,"Not really my style, Morty. Besides, your home is most likely swarming with Ricks right now. "
2800,"Alright, listen, Jerry. If Rick calls, this device is going to trace his location. You just gotta keep 'em on the phone for thirty seconds or longer. "
2802,"Oh yeah! Mmm! Oh, delicious!"
2803,"Beth, buurp you're a treasure. "
2804,"I have a Beth just like you in my buurp reality, except you know what? She's not as brilliant or buurp attractive!"
2806,Ohohoho! She did it! She did it!
2809,"Hey Jerry, it's Rick."
2811,"So listen, the heat's on and buurp there's nowhere left to turn so Morty and I are just going to fly my spaceship into a black hole."
2813,"Is that cool with you, dog?"
2815,I got it! The call's coming from... inside the house!
2818,The Ricks are probably gonna waste some time messing with Jerry. They won't be able to help themselves. But as soon as they get bored they'll be on to us.
2820,"Yeah, more phonesticks please."
2823,"Yeah, it's gotta be that way. You're a camouflage."
2825,"Ricks have a very distinct and traceable brainwave due to our genius. The best way to hide from an enemy's radar is to stand near someone with complementary brainwaves that make ours invisible. See, wh-wh-when a Rick is with a Morty, the genius waves get cancelled out by the uh,   Morty waves."
2827,"Oh, shit dog! My portal gun was hacked remotely Morty, obviously by the real killer to frame me. But I was able to trace the signal. Come on, let's go!"
2829,Uh-oh!
2830,"'Scuse me, we've tracked a pair of dangerous criminals to this exact location. They look exactly like us, so in order to avoid confusion I'm going to mark us each with a red X right now. That way if someone has a gun and we both tell you to shoot the other one because they're the evil one, you'll know who's lying. "
2831,"Hey, check it out!"
2833,Dammit!
2836,The red X! Red X!
2838,"Hey, it's a good thing that space outlet had labcoats and your favourite kind of shirt in stock, huh Morty?"
2840,"Man, this place is wayyy off the grid. This guy does not wanna be found."
2842,"Morty, you're making a bigger deal out of this than it is. "
2845,"Not people, Morty. Mortys."
2848,"Well, one Morty's enough to hide from the bureaucrats. But you g- you get a whole matrix of Mortys and put 'em in agonising pain. That creates a pattern that can hide even from other Ricks, motherbleep. I fiddled with a buurp concept like this once."
2850,"On paper, Morty, on paper! I wouldn't do this, it's barbaric overkill. I mean, you could accomplish the same result with like five Mortys and a jumper cable.   Which I also wouldn't do! I'm just saying, it's bad craftsmanship."
2856,Hi Jerry! 
2858,"Oh, you are? Wh-wh-what do you do?"
2860,"Advertising? Wow! So, people need help figuring out what to buy and then y-you help them?"
2862,"Well, I mean, you do it, and you seem like a guy that really has it all together!"
2864,"Oh gosh, wh- I hope not! I-I-I-I wouldn't want to offend you in any way!"
2866,Ohoho! Y-of course I am! Just as much as my Morty's a Morty!
2869,"That's right, Jerry! He-he's from a reality where everyone is Eric Stoltz mask people! He's Eric Stoltz mask Morty! They assigned him to me because... I never had any kids of my own. But if I did, boy, I'd love 'em  if they were as smart and as successful as you are, Jerry."
2871,"Hey, get a load of this! Jerry's hanging out with doofus Rick. "
2872,"Haha, this is perfect. "
2873,I'm not doofus Rick! I'm Rick J-19-Zeta-7! 
2874,"Oh, is that the timeline where everybody eats poop? Jerry, you know this guy eats poop, right?"
2875,Hey! I don't eat poop! Y-you guys are always so mean to me!
2877,"I guess it's only fair to tell you now, Jerry... I'm the worst Rick of them all."
2879,"Wow, you really are wise, Jerry. I-I guess that's why you work in advertising!"
2883,"Hey, it's your choice to take it personally, Morty. Now for the love of god, be quiet! The point of this is to get the drop on the guy! "
2885,"Yeah, that's right! You are! You're a perfect impenetrable sheet of human armour, Morty! Because you're as dumb as I am smart! Which is why when I say 'shut up' it's really good advice."
2887,"Great, nice work, Morty. "
2889,Urrgh.
2891,"Ooh, look at you, C-137! You're- aren't you a tough customer? "
2892,"The slow clap? Really? Kinda played out, dude."
2893,"Not in this dimension it isn't. In fact, hah, I invented it and nobody else has ever even done it here before. "
2894,Well lah-dee-dah.  
2895,"Hey, that's mine!"
2897,"I don't like the look of that Rick, Morty. We gotta escape."
2899,"Don't be Rickdiculous, Morty."
2901,Take his Morty away.
2910,"Ahh, isn't it beautiful? "
2911,"Yeah, yeah, looks like payday at Neverland ranch in here. Zing!"
2913,That guy got it.
2914,"Ah-ah Rick, quiet. You're missing my symphony."
2916,"Hey, I'll take it over Mumford and Sons. Zip!"
2918,This guy is on it!
2919,"He's not laughing at your dumb jokes, Rick. That's just a random noise it makes every ten seconds."
2921,Awww.
2922,"See, Rick, you're not as clever as you think you are. I wanted you to find me. We're not so buurp different, you and I."
2924,"Yeah, duh!"
2925,"See this right here, Rick? I crunched the numbers, I created a spectrum of all the Ricks. I listed 'em out from most evil to least evil. Here's where I am. And look at right here's where you are, Rick. This guy right here? Super weird."
2926,"I get it. So you want me to team up with you to take down the council of Ricks, right? Is that where you're going with this? 'Cause that's where I'd be going."
2927,"Please. I think I'm doing pretty good on my own. I'm simply going to download the contents of your brain, and then kill you."
2929,"Okay, if we add a little more titanium nitrate, and just a tad of chlorified tartrate: ovenless brownies! "
2932,"Well, come on, I can't take all the credit, Jerry. It was your idea. C'mere Jerry!"
2937,"You know Jerry, I'm not gonna tell you that these will increase in value, or even hold their current value. The truth is... you bought 'em 'cause you like 'em. They have value to you. That's what matters."
2939,Until we find your Rick.
2960,"You've lived quite a life, Rick. It's a real shame you're not gonna be around to see it through."
2962,You're crying? Over a Morty? 
2963,"No, I'm just allergic to dipshits."
2964,"Ugh, pathetic. We both know that if there's any truth in the universe, it's that Ricks don't care about Mortys."
2966,"Do your worst, you little bastards! Kill me! Do it! Do it!"
2968,Morty! Get me out of this! Come on!
2971,"Point taken, but this is buurp no time for arcs. "
2973,"Yeah, hello?"
2974,"Hey, what do me and O.J. not have in common? "
2975,Huh? Wh-who is this?
2976,"I found the real killer, biitch! Get over here!"
2978,Yo ding-dong! We're done here. Time to go. 
2979,"Well Jerry, I buurp guess this means goodbye. "
2981,"Jerry. W-we both know it wouldn't work. It's time to go back to our lives. I love you, Jerry. I love ya."
2985,"They'll go back to their families, attend school regularly, play video games, date girls... poor little Rickless bastards."
2987,"Earth Rick C-137, the council apologises for its false accusation. And in the way of reparations for our terrible mistake, we would like to compensate you with this voucher for a free replacement Morty, in the event that buurp your current buurp Morty should-"
2988,"Uh, guys? Not a good time. Come on, Morty, let's hit it."
2992,"Alright, Morty, don't break an arm jerking yourself off."
2994,"Hey Morty, you want connection? Go be part of some stupid club like all those dumb Ricks. You know, maybe I don't connect because I'm the Rickest Rick there is. And you know, it would buurp go without saying that the Rickest Rick... would have the Mortyest Morty."
2996,"Yeah, it would. Did you hear me say it?"
2998,"Just don't get too big for your loafers, Buster Brown. A cocky Morty could lead to some big problems. Could be a real bad thing for everybody."
3000,I-I-I'll explain when you're older.
3002,What a mess...
3003,Pride cometh before the fall. I guess he got what he deserved.
3006,Hand me the laser defibrillator. 
3007,"Hey guys! Uh, c-can I help?"
3008,No! Go clean the toilets! Maybe you'll make friends with some turds!
3009,You make us ashamed to be ourselves!
3011,"My god! I've seen this technology before! This Rick was being controlled remotely, puppeteered by somebody else. This is the receiver!"
3012,"Yeah, but where's the transmitter?"
3017,"Wubbalubbadubdub! Oh. Hey Jerry. Wh-wh-what are you doing in my room, buddy?"
3019,"Alright. Okay, get out. "
3021,"What's that dipshit doing out there? Are you friends with him? You know he eats his own shit, right? Oh my god, this is rich! I've got like buurp ten Ricks to call right now!"
3025,"Have fun, you two,"
3029,"I know, c-can we wrap this up? Morty and I have some synthetic laser eels oxidizing in the garage,"
3034,"Listen, you have my word as a caregiver, everything's gonna be fine, And if not, like you say, no more adventures or whatever, It's like that old song ""Blomp blomp-a noop noop a-noop noop noop,"" Y-you guys know that song? From Tiny Rogerts? You never heard of it? You know, the black effeminate guy from the '50s? No-nobody? A-all right, whatever, Look, who cares? Just go on your stupid trip,"
3043,"Uh, Summer, you can't have a party,"
3045,"Because I'm having a party, b-i-i-i-itch!"
3048,"""Glip glop?"" You're lucky a traflorkian doesn't hear you say that,"
3050,"It's like the n-word and the c-word had a baby and it was raised by all the bad words for jews,"
3053,"That's why you party? Boy, you really are 17,"
3055,"To get wr-wriggedy wriggedy wrecked, son!"
3057,"Yeah, and you keep your awesome friends away from my canapes,"
3077,Birdperson!
3079,"Oh, there's an emergency, all right, A bleep emergency! When's the last time you got laid, 'pers?"
3081,"Then it's time to get your beak wet tonight, playah, Go have some fun out there birdp-- bird-- birdperson,"
3083,"Uh... people? Mm, six, Yo! What up, my glip glops?!"
3094,"Uh-huh, Yeah, No, no, to-totally,"
3096,Morty! Have you met Gearhead?
3098,"Morty here, he -- he would love to hear all about the gear wars,"
3101,"Oh, hey, Morty! H-have you -- have you met my buddy Scropon?"
3103,"Whoa, Morty, this guy's entire planet was destroyed, Have a little perspective,"
3105,Aw! Squanchy!
3107,"Squanchy, you can squanch wherever you want, man, Mi casa es su casa, dawg!"
3110,"Morty, listen -- we've had a lot of really cool adventures over the last year, but it's time to relax,"
3112,"Jesus, Morty, you're bumming me out, Can't we just pretend like everything's fine for a few hours, enjoy ourselves, and then worry about all this later?"
3116,"Knock it off, Slow Mobius!"
3119,"Well, what are you doing standing here, Morty? Go, Talk to her, Tonight, the only adventure you're on is your cusping manhood,"
3149,"Whoa, Not cool, Summer, This is a party, Everybody should be welcome,"
3151,"Oh, great, Who invited Abradolph Lincoler?"
